"","shares","num_hrefs","num_imgs","num_videos","is_popular"
"29403",847,11,2,0,"0"
"29404",2300,18,6,2,"1"
"29405",2600,11,1,4,"1"
"29406",16300,31,1,0,"1"
"29407",982,3,0,0,"0"
"29408",919,6,3,4,"0"
"29409",3500,16,13,1,"1"
"29410",1800,11,2,1,"1"
"29411",1200,7,1,3,"0"
"29412",1600,6,1,2,"1"
"29413",1300,10,1,3,"0"
"29414",3300,13,1,0,"1"
"29415",1100,0,0,1,"0"
"29416",1300,6,1,0,"0"
"29417",6200,2,0,3,"1"
"29418",1700,6,1,1,"1"
"29419",1200,3,2,0,"0"
"29420",1900,6,2,0,"1"
"29421",1100,15,3,1,"0"
"29422",1400,10,2,0,"1"
"29423",1800,8,1,1,"1"
"29424",4400,3,1,0,"1"
"29425",1900,56,0,1,"1"
"29426",3500,11,5,0,"1"
"29427",1600,13,1,0,"1"
"29428",979,1,1,0,"0"
"29429",1000,15,12,3,"0"
"29430",1100,1,1,0,"0"
"29431",5600,25,1,2,"1"
"29432",1300,16,14,0,"0"
"29433",1200,10,1,0,"0"
"29434",1100,82,15,0,"0"
"29435",1300,7,5,3,"0"
"29436",1000,0,0,1,"0"
"29437",2700,8,1,0,"1"
"29438",5600,6,1,1,"1"
"29439",3900,5,3,1,"1"
"29440",1500,7,2,4,"1"
"29441",802,18,12,3,"0"
"29442",540,5,1,4,"0"
"29443",1800,10,8,0,"1"
"29444",956,10,2,0,"0"
"29445",1500,11,2,0,"1"
"29446",4000,13,13,0,"1"
"29447",3900,3,1,1,"1"
"29448",965,9,1,2,"0"
"29449",20000,7,3,0,"1"
"29450",7400,5,2,1,"1"
"29451",858,3,1,0,"0"
"29452",1200,6,1,0,"0"
"29453",4500,2,0,1,"1"
"29454",949,3,1,1,"0"
"29455",2500,11,2,0,"1"
"29456",552,10,2,1,"0"
"29457",1300,9,1,0,"0"
"29458",4400,3,10,1,"1"
"29459",2000,13,1,0,"1"
"29460",5700,14,4,1,"1"
"29461",12100,41,0,4,"1"
"29462",2800,9,1,1,"1"
"29463",865,12,2,1,"0"
"29464",972,2,4,1,"0"
"29465",2000,3,2,0,"1"
"29466",724,4,0,0,"0"
"29467",743,7,1,2,"0"
"29468",724,5,1,0,"0"
"29469",1900,12,1,1,"1"
"29470",806,3,0,2,"0"
"29471",1600,4,0,2,"1"
"29472",3000,7,4,0,"1"
"29473",751,0,0,1,"0"
"29474",1400,25,8,2,"1"
"29475",1200,9,1,1,"0"
"29476",1100,11,0,0,"0"
"29477",2700,12,5,5,"1"
"29478",749,0,0,1,"0"
"29479",984,11,1,1,"0"
"29480",1500,11,1,0,"1"
"29481",1000,3,1,0,"0"
"29482",2200,11,1,0,"1"
"29483",8100,2,13,0,"1"
"29484",2000,19,15,1,"1"
"29485",3500,8,2,1,"1"
"29486",565,3,1,0,"0"
"29487",968,5,1,1,"0"
"29488",6000,27,11,0,"1"
"29489",1200,3,1,1,"0"
"29490",12000,9,1,0,"1"
"29491",5200,2,8,0,"1"
"29492",1200,9,2,0,"0"
"29493",478,6,1,0,"0"
"29494",1100,3,0,2,"0"
"29495",4300,9,1,1,"1"
"29496",971,4,6,1,"0"
"29497",1600,12,3,1,"1"
"29498",4400,10,2,4,"1"
"29499",1200,10,1,0,"0"
"29500",1500,6,3,0,"1"
"29501",1600,8,1,0,"1"
"29502",1100,10,1,1,"0"
"29503",3100,9,1,0,"1"
"29504",1100,5,3,0,"0"
"29505",2200,15,1,9,"1"
"29506",2500,6,4,1,"1"
"29507",3100,31,9,0,"1"
"29508",3000,20,0,16,"1"
"29509",1000,9,2,0,"0"
"29510",808,5,0,2,"0"
"29511",1300,6,0,1,"0"
"29512",6100,5,4,2,"1"
"29513",12100,24,3,1,"1"
"29514",1100,9,2,0,"0"
"29515",1100,0,0,1,"0"
"29516",2200,0,0,1,"1"
"29517",1600,4,0,2,"1"
"29518",1600,11,3,1,"1"
"29519",1400,2,1,0,"1"
"29520",688,4,0,0,"0"
"29521",2100,14,12,0,"1"
"29522",5500,0,15,0,"1"
"29523",5200,25,19,0,"1"
"29524",53800,4,1,2,"1"
"29525",2800,16,1,0,"1"
"29526",1400,5,1,0,"1"
"29527",1100,3,14,1,"0"
"29528",1100,9,1,0,"0"
"29529",970,7,1,1,"0"
"29530",643,3,0,2,"0"
"29531",878,8,1,2,"0"
"29532",796,5,1,0,"0"
"29533",9000,3,12,0,"1"
"29534",1200,32,2,0,"0"
"29535",1000,1,1,0,"0"
"29536",688,13,1,0,"0"
"29537",913,4,2,0,"0"
"29538",2000,10,1,0,"1"
"29539",2900,6,1,0,"1"
"29540",2300,20,5,0,"1"
"29541",1800,22,5,0,"1"
"29542",5300,20,3,0,"1"
"29543",1700,16,2,0,"1"
"29544",721,5,1,0,"0"
"29545",3000,6,3,0,"1"
"29546",1300,3,13,1,"0"
"29547",1900,6,1,0,"1"
"29548",1800,4,1,1,"1"
"29549",853,15,1,1,"0"
"29550",712,12,10,0,"0"
"29551",1800,0,0,1,"1"
"29552",906,12,2,1,"0"
"29553",2000,0,0,1,"1"
"29554",895,3,1,0,"0"
"29555",4900,2,0,2,"1"
"29556",1100,16,15,0,"0"
"29557",1300,14,1,13,"0"
"29558",6800,3,1,0,"1"
"29559",1000,9,1,1,"0"
"29560",2300,3,3,3,"1"
"29561",2000,13,11,0,"1"
"29562",664,0,0,1,"0"
"29563",721,9,10,0,"0"
"29564",971,6,1,0,"0"
"29565",544,16,1,1,"0"
"29566",353,1,1,0,"0"
"29567",4600,7,2,1,"1"
"29568",3100,4,1,1,"1"
"29569",1500,5,2,0,"1"
"29570",1500,13,1,0,"1"
"29571",40200,12,0,2,"1"
"29572",708,14,1,1,"0"
"29573",1400,8,1,0,"1"
"29574",800,11,1,0,"0"
"29575",2100,8,0,1,"1"
"29576",2200,4,1,2,"1"
"29577",2500,15,1,2,"1"
"29578",1400,4,1,0,"1"
"29579",683,3,1,1,"0"
"29580",7800,12,1,0,"1"
"29581",1300,12,11,0,"0"
"29582",14700,7,4,2,"1"
"29583",1000,12,2,1,"0"
"29584",1700,5,1,1,"1"
"29585",1400,4,2,0,"1"
"29586",1400,12,1,0,"1"
"29587",2700,22,1,0,"1"
"29588",2400,15,1,3,"1"
"29589",4300,6,0,2,"1"
"29590",2300,14,1,0,"1"
"29591",2900,14,6,0,"1"
"29592",1100,4,0,2,"0"
"29593",3900,7,1,1,"1"
"29594",2700,16,3,0,"1"
"29595",3800,20,18,1,"1"
"29596",1200,3,1,1,"0"
"29597",27500,38,16,1,"1"
"29598",1400,10,1,1,"1"
"29599",18500,27,24,0,"1"
"29600",2100,12,3,0,"1"
"29601",3300,17,15,0,"1"
"29602",3100,0,19,0,"1"
"29603",1000,6,1,3,"0"
"29604",1200,10,1,3,"0"
"29605",7600,5,2,1,"1"
"29606",1100,2,0,2,"0"
"29607",2100,5,2,0,"1"
"29608",1500,2,2,0,"1"
"29609",1100,10,2,2,"0"
"29610",2400,6,11,1,"1"
"29611",1000,3,1,5,"0"
"29612",22100,4,4,2,"1"
"29613",2100,3,10,1,"1"
"29614",6100,6,9,1,"1"
"29615",1200,3,0,0,"0"
"29616",1800,4,3,0,"1"
"29617",938,11,1,0,"0"
"29618",549,13,5,1,"0"
"29619",779,5,1,2,"0"
"29620",1100,11,11,0,"0"
"29621",1900,4,2,0,"1"
"29622",1300,10,1,1,"0"
"29623",165,0,1,0,"0"
"29624",981,11,1,0,"0"
"29625",605,7,1,0,"0"
"29626",2500,6,33,0,"1"
"29627",1200,12,1,0,"0"
"29628",808,7,1,1,"0"
"29629",604,3,0,2,"0"
"29630",1500,6,1,15,"1"
"29631",1600,0,0,1,"1"
"29632",962,24,10,1,"0"
"29633",25000,0,0,1,"1"
"29634",1900,2,0,2,"1"
"29635",823,7,1,1,"0"
"29636",1900,4,1,0,"1"
"29637",872,2,1,1,"0"
"29638",1300,1,1,0,"0"
"29639",2700,36,31,0,"1"
"29640",1200,16,7,8,"0"
"29641",1700,4,11,0,"1"
"29642",1200,14,2,0,"0"
"29643",3800,9,1,0,"1"
"29644",1200,0,33,0,"0"
"29645",3600,7,3,0,"1"
"29646",5000,23,1,0,"1"
"29647",767,8,1,2,"0"
"29648",1500,18,2,0,"1"
"29649",1600,4,0,1,"1"
"29650",4300,9,1,0,"1"
"29651",10500,2,0,1,"1"
"29652",1200,3,1,1,"0"
"29653",32000,24,11,1,"1"
"29654",2300,8,1,3,"1"
"29655",2600,17,6,0,"1"
"29656",945,2,1,1,"0"
"29657",2300,13,1,0,"1"
"29658",1600,15,2,0,"1"
"29659",3500,11,1,0,"1"
"29660",6300,32,15,0,"1"
"29661",1700,37,10,0,"1"
"29662",1600,67,32,0,"1"
"29663",1400,14,6,0,"1"
"29664",4000,17,4,1,"1"
"29665",2200,12,1,0,"1"
"29666",3600,2,1,1,"1"
"29667",1400,22,9,0,"1"
"29668",1800,16,1,0,"1"
"29669",1100,2,1,0,"0"
"29670",1800,16,3,0,"1"
"29671",1400,17,2,1,"1"
"29672",3200,5,1,0,"1"
"29673",1700,11,11,0,"1"
"29674",4200,16,3,0,"1"
"29675",2700,0,10,0,"1"
"29676",1800,13,12,0,"1"
"29677",1300,37,18,0,"0"
"29678",2300,14,2,0,"1"
"29679",2300,12,6,3,"1"
"29680",2100,8,1,2,"1"
"29681",1500,3,1,0,"1"
"29682",1000,5,1,0,"0"
"29683",1500,4,10,0,"1"
"29684",1600,63,35,0,"1"
"29685",1400,15,4,0,"1"
"29686",2300,12,2,0,"1"
"29687",1400,4,1,1,"1"
"29688",1400,43,20,0,"1"
"29689",1100,4,1,0,"0"
"29690",1000,2,6,0,"0"
"29691",2400,17,10,0,"1"
"29692",1100,18,3,7,"0"
"29693",1600,3,1,0,"1"
"29694",6900,1,6,1,"1"
"29695",814,2,2,0,"0"
"29696",2300,22,10,1,"1"
"29697",1700,15,1,0,"1"
"29698",960,6,2,0,"0"
"29699",1200,5,3,1,"0"
"29700",3600,3,0,1,"1"
"29701",2000,11,4,1,"1"
"29702",3300,23,10,0,"1"
"29703",1100,14,1,1,"0"
"29704",2200,13,4,2,"1"
"29705",2300,8,1,0,"1"
"29706",3800,6,4,2,"1"
"29707",1200,4,1,0,"0"
"29708",1900,3,19,0,"1"
"29709",1100,6,1,0,"0"
"29710",2900,9,50,0,"1"
"29711",1400,9,52,0,"1"
"29712",887,7,0,1,"0"
"29713",1500,7,1,0,"1"
"29714",2300,11,3,0,"1"
"29715",1500,5,1,0,"1"
"29716",1500,4,0,2,"1"
"29717",1100,4,1,1,"0"
"29718",3800,22,9,0,"1"
"29719",2900,11,2,1,"1"
"29720",1800,29,21,2,"1"
"29721",2000,7,2,5,"1"
"29722",1400,11,1,0,"1"
"29723",972,2,0,2,"0"
"29724",1100,15,5,1,"0"
"29725",950,23,3,0,"0"
"29726",1800,5,0,2,"1"
"29727",1000,21,2,2,"0"
"29728",713,5,2,1,"0"
"29729",3100,8,1,0,"1"
"29730",28400,0,0,1,"1"
"29731",1100,12,1,0,"0"
"29732",946,15,9,0,"0"
"29733",12500,5,2,0,"1"
"29734",1500,29,1,0,"1"
"29735",1500,20,18,0,"1"
"29736",1100,13,1,0,"0"
"29737",698,5,0,15,"0"
"29738",1800,9,1,2,"1"
"29739",1200,4,2,0,"0"
"29740",691,5,2,1,"0"
"29741",2100,4,2,0,"1"
"29742",7700,22,16,1,"1"
"29743",1200,12,1,1,"0"
"29744",982,1,2,1,"0"
"29745",1400,8,1,0,"1"
"29746",1200,14,3,1,"0"
"29747",7200,14,2,0,"1"
"29748",873,9,1,1,"0"
"29749",1200,13,1,0,"0"
"29750",1400,10,2,0,"1"
"29751",966,3,1,0,"0"
"29752",1400,4,2,0,"1"
"29753",1000,21,1,0,"0"
"29754",1500,2,1,0,"1"
"29755",1100,15,1,26,"0"
"29756",15100,4,2,0,"1"
"29757",939,2,5,0,"0"
"29758",19700,7,2,0,"1"
"29759",1000,8,2,0,"0"
"29760",5800,5,2,0,"1"
"29761",5500,2,14,1,"1"
"29762",1100,5,10,0,"0"
"29763",861,1,1,0,"0"
"29764",7600,5,1,1,"1"
"29765",1100,9,0,1,"0"
"29766",1100,3,1,1,"0"
"29767",1600,37,7,0,"1"
"29768",5500,7,4,4,"1"
"29769",2000,5,0,0,"1"
"29770",35300,43,11,0,"1"
"29771",1100,7,1,1,"0"
"29772",1900,54,1,0,"1"
"29773",771,37,18,1,"0"
"29774",6400,0,0,1,"1"
"29775",912,4,1,0,"0"
"29776",1000,10,2,0,"0"
"29777",1200,4,1,1,"0"
"29778",24000,3,4,1,"1"
"29779",1900,4,1,0,"1"
"29780",2200,7,1,1,"1"
"29781",1000,0,1,0,"0"
"29782",1100,31,21,1,"0"
"29783",1100,3,1,0,"0"
"29784",1000,5,1,0,"0"
"29785",862,2,0,2,"0"
"29786",2200,5,1,0,"1"
"29787",606,15,4,1,"0"
"29788",2600,4,0,1,"1"
"29789",1100,4,1,0,"0"
"29790",1600,5,1,0,"1"
"29791",1100,18,7,0,"0"
"29792",2500,6,6,0,"1"
"29793",980,5,8,4,"0"
"29794",3200,0,0,1,"1"
"29795",1400,20,5,23,"1"
"29796",1800,4,0,2,"1"
"29797",878,1,2,0,"0"
"29798",1800,9,1,0,"1"
"29799",1000,13,1,0,"0"
"29800",1300,11,1,0,"0"
"29801",2000,12,1,0,"1"
"29802",1300,3,2,0,"0"
"29803",1300,3,2,0,"0"
"29804",621,19,16,0,"0"
"29805",2500,10,1,0,"1"
"29806",2200,9,2,1,"1"
"29807",1200,1,14,0,"0"
"29808",1300,26,5,10,"0"
"29809",493,2,8,0,"0"
"29810",4000,15,5,2,"1"
"29811",8800,17,2,0,"1"
"29812",1400,4,0,0,"1"
"29813",1100,18,11,0,"0"
"29814",1100,13,3,3,"0"
"29815",1900,7,1,0,"1"
"29816",2500,14,11,0,"1"
"29817",566,7,2,1,"0"
"29818",3100,11,1,0,"1"
"29819",1100,6,2,0,"0"
"29820",2300,8,2,0,"1"
"29821",2300,0,0,1,"1"
"29822",2500,3,1,0,"1"
"29823",1200,7,3,1,"0"
"29824",1000,0,0,1,"0"
"29825",1500,6,1,1,"1"
"29826",1700,7,8,2,"1"
"29827",16700,10,10,1,"1"
"29828",653,7,1,1,"0"
"29829",3600,5,8,0,"1"
"29830",4400,6,2,0,"1"
"29831",9700,36,8,1,"1"
"29832",1200,2,2,0,"0"
"29833",3800,0,17,0,"1"
"29834",736,11,1,0,"0"
"29835",48700,3,1,1,"1"
"29836",1000,16,2,0,"0"
"29837",953,9,2,0,"0"
"29838",1700,7,1,15,"1"
"29839",2800,6,3,1,"1"
"29840",952,14,1,1,"0"
"29841",879,6,1,0,"0"
"29842",1100,3,2,1,"0"
"29843",1900,24,16,1,"1"
"29844",2000,32,4,0,"1"
"29845",1200,20,13,0,"0"
"29846",1600,13,10,0,"1"
"29847",2500,7,0,2,"1"
"29848",911,7,1,0,"0"
"29849",1200,7,1,1,"0"
"29850",8300,10,1,0,"1"
"29851",445,10,1,0,"0"
"29852",4600,7,1,1,"1"
"29853",1100,0,0,1,"0"
"29854",2900,21,6,0,"1"
"29855",491,3,3,0,"0"
"29856",996,9,1,0,"0"
"29857",557,1,3,2,"0"
"29858",2300,7,2,0,"1"
"29859",1400,18,3,0,"1"
"29860",1100,11,2,0,"0"
"29861",1200,23,20,0,"0"
"29862",1100,9,4,2,"0"
"29863",2900,16,1,2,"1"
"29864",2400,30,22,1,"1"
"29865",880,30,7,0,"0"
"29866",537,0,0,1,"0"
"29867",2200,0,0,1,"1"
"29868",2500,10,2,0,"1"
"29869",13800,2,9,0,"1"
"29870",939,4,1,1,"0"
"29871",626,2,1,2,"0"
"29872",859,12,10,0,"0"
"29873",2100,10,2,0,"1"
"29874",937,13,1,0,"0"
"29875",1900,4,0,2,"1"
"29876",1600,7,3,0,"1"
"29877",1200,6,2,1,"0"
"29878",2400,24,8,0,"1"
"29879",675,1,1,0,"0"
"29880",672,0,0,1,"0"
"29881",8200,24,0,2,"1"
"29882",805,2,0,0,"0"
"29883",555,5,0,0,"0"
"29884",1500,6,1,1,"1"
"29885",753,5,2,1,"0"
"29886",693,37,10,0,"0"
"29887",4100,16,1,0,"1"
"29888",6500,11,1,0,"1"
"29889",3300,2,3,2,"1"
"29890",495,6,1,0,"0"
"29891",1200,11,0,2,"0"
"29892",1400,2,0,2,"1"
"29893",1400,7,0,0,"1"
"29894",3500,1,8,1,"1"
"29895",981,11,1,0,"0"
"29896",1500,6,0,26,"1"
"29897",1100,11,1,0,"0"
"29898",1900,14,1,1,"1"
"29899",815,1,3,1,"0"
"29900",2600,1,4,1,"1"
"29901",5900,9,4,1,"1"
"29902",4200,3,0,1,"1"
"29903",3300,90,10,1,"1"
"29904",1500,7,1,0,"1"
"29905",19000,0,0,1,"1"
"29906",820,2,1,1,"0"
"29907",3000,12,1,0,"1"
"29908",555,4,0,2,"0"
"29909",5300,16,3,26,"1"
"29910",1200,13,1,0,"0"
"29911",620,4,1,0,"0"
"29912",912,6,1,0,"0"
"29913",2100,10,0,1,"1"
"29914",569,11,1,0,"0"
"29915",1600,3,1,0,"1"
"29916",743,3,1,0,"0"
"29917",2300,14,1,0,"1"
"29918",1700,2,0,2,"1"
"29919",1500,1,5,0,"1"
"29920",2800,74,1,0,"1"
"29921",1700,0,0,1,"1"
"29922",735,15,7,0,"0"
"29923",3700,3,1,1,"1"
"29924",1200,3,1,0,"0"
"29925",9500,0,0,1,"1"
"29926",1100,6,1,0,"0"
"29927",1600,7,1,1,"1"
"29928",2100,46,1,0,"1"
"29929",754,3,1,0,"0"
"29930",2400,7,1,0,"1"
"29931",6100,8,2,1,"1"
"29932",3000,18,3,1,"1"
"29933",1000,5,3,3,"0"
"29934",986,2,1,0,"0"
"29935",1200,19,1,0,"0"
"29936",775,2,1,4,"0"
"29937",1000,4,2,0,"0"
"29938",1500,29,13,1,"1"
"29939",3400,26,23,0,"1"
"29940",1300,2,1,0,"0"
"29941",949,6,1,0,"0"
"29942",1200,6,1,1,"0"
"29943",854,8,3,2,"0"
"29944",16400,7,1,0,"1"
"29945",833,2,1,0,"0"
"29946",810,7,1,1,"0"
"29947",2100,0,0,12,"1"
"29948",6800,15,11,1,"1"
"29949",1900,8,1,0,"1"
"29950",656,22,2,0,"0"
"29951",1600,6,1,0,"1"
"29952",1400,16,1,0,"1"
"29953",1800,31,11,0,"1"
"29954",1100,8,6,0,"0"
"29955",1200,32,1,0,"0"
"29956",2500,13,1,0,"1"
"29957",4600,8,2,7,"1"
"29958",9200,19,15,1,"1"
"29959",1800,10,5,0,"1"
"29960",818,8,2,2,"0"
"29961",1500,25,2,0,"1"
"29962",436,5,1,0,"0"
"29963",485,2,0,2,"0"
"29964",27900,15,11,1,"1"
"29965",820,2,0,1,"0"
"29966",339,3,1,1,"0"
"29967",543,14,1,0,"0"
"29968",407,4,1,0,"0"
"29969",927,16,10,0,"0"
"29970",565,12,1,0,"0"
"29971",551,8,1,0,"0"
"29972",2200,14,2,0,"1"
"29973",414,3,2,1,"0"
"29974",5000,5,1,2,"1"
"29975",1100,8,2,2,"0"
"29976",4600,1,7,0,"1"
"29977",905,2,9,0,"0"
"29978",52700,20,1,2,"1"
"29979",1300,6,2,1,"0"
"29980",2600,19,16,5,"1"
"29981",940,86,80,0,"0"
"29982",2300,1,2,1,"1"
"29983",1400,23,1,1,"1"
"29984",1700,8,2,1,"1"
"29985",757,4,0,1,"0"
"29986",644,4,1,4,"0"
"29987",2100,10,11,1,"1"
"29988",466,2,0,1,"0"
"29989",552,0,1,1,"0"
"29990",1900,1,7,2,"1"
"29991",2400,12,1,0,"1"
"29992",1600,33,35,0,"1"
"29993",1800,6,2,0,"1"
"29994",1900,4,4,0,"1"
"29995",4600,23,2,0,"1"
"29996",871,5,0,2,"0"
"29997",422,1,0,1,"0"
"29998",874,4,1,0,"0"
"29999",1800,9,2,1,"1"
"30000",798,10,2,15,"0"
"30001",1500,2,2,0,"1"
"30002",881,15,4,0,"0"
"30003",2400,2,1,1,"1"
"30004",2000,9,6,0,"1"
"30005",5900,3,1,1,"1"
"30006",835,8,2,0,"0"
"30007",1600,4,1,0,"1"
"30008",762,8,1,0,"0"
"30009",473,3,0,1,"0"
"30010",1800,15,12,0,"1"
"30011",1000,4,1,0,"0"
"30012",430,5,1,0,"0"
"30013",2300,4,2,0,"1"
"30014",1500,6,2,1,"1"
"30015",944,8,1,0,"0"
"30016",47300,9,4,0,"1"
"30017",31700,6,1,0,"1"
"30018",890,17,2,11,"0"
"30019",1300,8,0,1,"0"
"30020",686,12,1,0,"0"
"30021",737,6,1,0,"0"
"30022",933,6,0,0,"0"
"30023",874,1,0,0,"0"
"30024",4600,17,17,0,"1"
"30025",1200,33,17,0,"0"
"30026",399,2,0,1,"0"
"30027",1400,10,1,0,"1"
"30028",1000,7,1,0,"0"
"30029",1300,8,1,3,"0"
"30030",1600,10,1,0,"1"
"30031",417,6,2,1,"0"
"30032",5400,6,0,12,"1"
"30033",409,3,1,1,"0"
"30034",1100,16,14,0,"0"
"30035",993,3,2,1,"0"
"30036",660,5,1,0,"0"
"30037",916,7,2,0,"0"
"30038",3400,9,1,0,"1"
"30039",6100,14,1,12,"1"
"30040",2700,8,0,2,"1"
"30041",1300,35,20,0,"0"
"30042",1800,12,1,1,"1"
"30043",7700,14,1,0,"1"
"30044",1300,5,2,0,"0"
"30045",1300,8,1,0,"0"
"30046",1800,12,1,0,"1"
"30047",759,12,4,2,"0"
"30048",14300,29,25,1,"1"
"30049",2000,1,2,1,"1"
"30050",1800,13,1,5,"1"
"30051",1400,3,2,1,"1"
"30052",724,20,19,1,"0"
"30053",3800,4,2,0,"1"
"30054",1100,16,2,4,"0"
"30055",626,1,1,11,"0"
"30056",1600,8,2,0,"1"
"30057",1400,26,2,22,"1"
"30058",1200,5,1,1,"0"
"30059",1000,19,2,0,"0"
"30060",717,12,1,0,"0"
"30061",1300,6,0,2,"0"
"30062",635,3,1,0,"0"
"30063",6000,12,3,1,"1"
"30064",4100,10,1,0,"1"
"30065",1500,19,17,0,"1"
"30066",1500,30,6,1,"1"
"30067",1000,8,2,0,"0"
"30068",1200,10,2,2,"0"
"30069",16300,8,0,0,"1"
"30070",2300,10,1,1,"1"
"30071",763,15,3,0,"0"
"30072",3100,5,1,0,"1"
"30073",1900,20,4,0,"1"
"30074",1600,10,2,1,"1"
"30075",906,3,0,0,"0"
"30076",1300,17,0,15,"0"
"30077",9200,13,1,0,"1"
"30078",885,4,2,0,"0"
"30079",2200,4,1,2,"1"
"30080",777,5,3,1,"0"
"30081",2000,8,1,1,"1"
"30082",12800,6,3,0,"1"
"30083",909,4,0,2,"0"
"30084",560,1,1,0,"0"
"30085",1700,17,0,16,"1"
"30086",1400,18,6,0,"1"
"30087",724,22,20,0,"0"
"30088",646,9,1,0,"0"
"30089",2000,25,18,0,"1"
"30090",6000,29,25,0,"1"
"30091",1000,13,1,0,"0"
"30092",977,8,2,0,"0"
"30093",1100,2,1,0,"0"
"30094",745,2,3,0,"0"
"30095",1100,1,2,2,"0"
"30096",1700,4,12,1,"1"
"30097",956,14,0,10,"0"
"30098",2200,2,2,1,"1"
"30099",1100,7,2,1,"0"
"30100",845,18,0,3,"0"
"30101",858,13,1,3,"0"
"30102",42200,6,50,1,"1"
"30103",728,3,1,0,"0"
"30104",1100,8,4,0,"0"
"30105",1300,24,54,0,"0"
"30106",1400,10,1,2,"1"
"30107",2600,21,6,0,"1"
"30108",1500,4,1,0,"1"
"30109",3700,20,4,0,"1"
"30110",2200,10,1,1,"1"
"30111",1800,17,16,0,"1"
"30112",8800,33,18,1,"1"
"30113",13000,7,2,1,"1"
"30114",1300,19,5,0,"0"
"30115",5900,9,5,1,"1"
"30116",2400,11,15,2,"1"
"30117",4500,41,15,0,"1"
"30118",1400,27,7,2,"1"
"30119",665,4,1,0,"0"
"30120",4600,8,1,1,"1"
"30121",1100,3,1,0,"0"
"30122",1800,5,1,0,"1"
"30123",911,25,2,0,"0"
"30124",5300,37,26,0,"1"
"30125",1700,24,11,0,"1"
"30126",6300,8,8,0,"1"
"30127",3700,26,12,0,"1"
"30128",2300,4,0,2,"1"
"30129",618,13,1,1,"0"
"30130",6200,14,11,3,"1"
"30131",1400,17,7,2,"1"
"30132",1000,9,1,1,"0"
"30133",3000,38,15,0,"1"
"30134",2900,34,15,0,"1"
"30135",991,13,2,3,"0"
"30136",1100,11,2,1,"0"
"30137",6900,13,1,1,"1"
"30138",1400,4,1,1,"1"
"30139",19700,33,26,0,"1"
"30140",1700,8,1,0,"1"
"30141",1300,15,1,0,"0"
"30142",5300,15,20,1,"1"
"30143",2900,9,4,0,"1"
"30144",2000,11,36,8,"1"
"30145",1400,21,37,0,"1"
"30146",1600,7,1,0,"1"
"30147",9400,26,1,0,"1"
"30148",2000,6,1,0,"1"
"30149",5400,21,3,0,"1"
"30150",3300,10,2,0,"1"
"30151",1400,3,1,0,"1"
"30152",1800,3,2,0,"1"
"30153",4000,4,0,0,"1"
"30154",1000,9,0,1,"0"
"30155",1500,1,1,1,"1"
"30156",562,5,1,0,"0"
"30157",930,8,2,0,"0"
"30158",2700,5,1,0,"1"
"30159",1000,11,1,0,"0"
"30160",4700,8,2,0,"1"
"30161",870,24,1,1,"0"
"30162",1700,59,1,1,"1"
"30163",6600,3,3,1,"1"
"30164",2000,15,3,0,"1"
"30165",6500,0,14,0,"1"
"30166",991,10,1,0,"0"
"30167",2900,12,1,1,"1"
"30168",9100,4,0,2,"1"
"30169",7800,85,75,1,"1"
"30170",1500,24,9,1,"1"
"30171",3400,12,2,2,"1"
"30172",575,1,4,0,"0"
"30173",1200,30,29,0,"0"
"30174",552,1,2,0,"0"
"30175",3600,13,10,1,"1"
"30176",486,3,1,0,"0"
"30177",997,2,13,0,"0"
"30178",2000,21,2,12,"1"
"30179",1700,69,65,0,"1"
"30180",2200,15,1,0,"1"
"30181",1600,3,10,0,"1"
"30182",1200,6,3,1,"0"
"30183",1400,1,5,1,"1"
"30184",4700,7,3,0,"1"
"30185",4800,7,2,0,"1"
"30186",2800,2,0,0,"1"
"30187",1700,4,1,1,"1"
"30188",1300,7,1,1,"0"
"30189",932,6,1,1,"0"
"30190",969,1,1,1,"0"
"30191",798,4,4,0,"0"
"30192",915,1,2,0,"0"
"30193",425,1,1,0,"0"
"30194",654,34,38,9,"0"
"30195",625,0,35,0,"0"
"30196",2700,6,19,1,"1"
"30197",544,12,1,0,"0"
"30198",375,10,2,1,"0"
"30199",1700,10,1,0,"1"
"30200",8400,17,18,1,"1"
"30201",4200,13,12,0,"1"
"30202",3200,4,1,1,"1"
"30203",1400,4,4,0,"1"
"30204",738,6,21,4,"0"
"30205",642,4,2,0,"0"
"30206",1900,12,1,0,"1"
"30207",877,19,53,1,"0"
"30208",852,3,1,0,"0"
"30209",1100,3,5,0,"0"
"30210",1100,9,5,1,"0"
"30211",1800,6,3,0,"1"
"30212",1100,12,2,0,"0"
"30213",1500,10,3,0,"1"
"30214",2600,22,12,0,"1"
"30215",841,2,1,0,"0"
"30216",1600,17,14,2,"1"
"30217",1200,11,1,0,"0"
"30218",3000,10,15,0,"1"
"30219",1400,8,1,0,"1"
"30220",778,11,2,1,"0"
"30221",46600,17,11,1,"1"
"30222",1600,7,0,1,"1"
"30223",5400,9,1,1,"1"
"30224",636,8,9,1,"0"
"30225",932,10,1,1,"0"
"30226",14800,32,14,0,"1"
"30227",1900,8,5,0,"1"
"30228",1500,5,1,0,"1"
"30229",488,4,0,2,"0"
"30230",869,13,2,0,"0"
"30231",3200,5,1,1,"1"
"30232",1900,5,1,0,"1"
"30233",508,3,0,0,"0"
"30234",752,1,1,0,"0"
"30235",1300,21,15,0,"0"
"30236",474,3,1,0,"0"
